1488118004669	4119
1488118004829	4426
1488118004943	4426
1488118005016	12256
1488118005093	12256
1488118005178	8528
1488118005297	8528
1488118005361	5931
1488118005464	5545
1488118005596	5380
1488118005690	4598
1488118005827	3860
1488118005942	2778
1488118005985	1903
1488118006100	1853
1488118006241	1512
1488118006342	1188
1488118006419	1595
1488118006497	1942
1488118006634	1666
1488118006756	1460
1488118006855	1389
1488118006927	1346
1488118007008	1444
1488118007148	1544
1488118007240	1638
1488118007313	1661
1488118007418	1512
1488118007558	1481
1488118007684	1503
1488118007743	1770
1488118007818	1823
1488118007912	1915
1488118007963	1728
1488118008065	1461
1488118008237	1323
1488118008315	952
1488118008392	924
1488118008464	776
1488118008595	607
1488118008666	746
1488118008800	903
1488118008926	1125
1488118009046	2231
1488118009143	2231
1488118009233	11393
1488118009306	11393
1488118009375	13558
1488118009500	12539
1488118009629	12539
1488118009737	10006
1488118009844	10006
1488118009907	10796
1488118009968	10796
1488118010066	5639
1488118010193	5355
1488118010306	6961
1488118010416	6961
1488118010520	12819
1488118010614	12819
1488118010717	14109
1488118010776	11685
1488118010921	11685
1488118011014	11440
1488118011088	11440
1488118011167	10854
1488118011320	10854
1488118011448	11567
1488118011521	11567
1488118011623	6820
1488118011743	6820
1488118011843	9479
1488118011917	4674
1488118012000	4903
1488118012096	5588
1488118012197	5368
1488118012358	5368
1488118012436	6531
1488118012534	3069
1488118012631	3142
1488118012695	3357
1488118012771	3337
1488118012876	3417
1488118013036	3764
1488118013127	3767
1488118013188	2930
1488118013269	3354
1488118013398	3755
1488118013484	3810
1488118013621	4794
1488118013716	2623
1488118013819	1843
1488118013919	1448
1488118014025	1277
1488118014124	1252
1488118014232	1341
1488118014318	1657
1488118014396	1983
1488118014493	2543
1488118014569	3328
1488118014683	3573
1488118014770	3850
1488118014869	3811
1488118015003	3665
1488118015070	3406
1488118015230	2802
1488118015336	2425
1488118015451	2319
1488118015572	2221
1488118015670	2201
1488118015819	2179
1488118015907	2149
1488118015974	2135
1488118016068	2110
1488118016199	2079
1488118016267	1998
1488118016350	1914
1488118016454	1883
1488118016551	1866
1488118016651	1850
1488118016746	1827
1488118016861	1812
1488118016979	1796
1488118017116	1758
1488118017212	1752
1488118017275	1752
1488118017364	1766
1488118017512	1787
1488118017575	1800
1488118017669	1785
1488118017824	1787
1488118017919	1784
1488118018016	1768
1488118018119	1756
1488118018215	1730
1488118018331	1708
1488118018434	1712
1488118018528	1724
1488118018617	1732
1488118018721	1709
1488118018822	1701
1488118018922	1699
1488118019023	1717
1488118019123	1710
1488118019224	1684
1488118019324	1689
1488118019424	1684
1488118019526	1678
1488118019626	1649
1488118019727	1627
1488118019828	1619
1488118019926	1607
1488118020029	1566
1488118020129	1539
1488118020218	1456
1488118020312	1366
1488118020379	1414
1488118020508	2411
1488118020572	4942
1488118020699	5733
1488118020756	5413
1488118020857	5695
1488118020959	5695
1488118021059	5872
1488118021159	5872
1488118021260	6246
1488118021360	6246
1488118021465	6272
1488118021562	6272
1488118021665	6148
1488118021764	6148
1488118021868	6042
1488118021969	6042
1488118021998	5972
1488118022073	5972
1488118022174	4708
1488118022338	3517
1488118022475	2873
1488118022554	1780
1488118022654	1212
1488118022735	1183
1488118022857	1371
1488118022932	1500
1488118023030	1589
1488118023076	1862
1488118023212	2128
1488118023343	2427
1488118023448	2765
1488118023513	3152
1488118023624	3168
1488118023727	3329
1488118023825	3329
1488118023932	11991
1488118024068	11991
1488118024210	11461
1488118024272	11461
1488118024430	9279
1488118024525	9279
1488118024573	8861
1488118024606	8861
1488118024676	5639
1488118024779	4100
1488118024914	4364
1488118025032	4364
1488118025135	6119
1488118025243	3406
1488118025353	1739
1488118025521	1513
1488118025610	1359
1488118025705	1257
1488118025762	1353
1488118025858	1551
1488118025939	2147
1488118026037	3141
1488118026140	3356
1488118026252	3801
1488118026315	4320
1488118026379	4588
1488118026503	4492
1488118026577	4508
1488118026718	4210
1488118026848	3884
1488118026959	3455
1488118027062	2849
1488118027161	2378
1488118027265	2199
1488118027363	1981
1488118027464	1821
1488118027563	1771
1488118027666	1767
1488118027765	1651
1488118027864	1575
1488118027980	1477
1488118028132	1393
1488118028230	1438
1488118028326	1472
1488118028425	1565
1488118028509	1660
1488118028595	1717
1488118028650	1792
1488118028757	1849
1488118028854	1878
1488118028958	1892
1488118029055	1897
1488118029171	1895
1488118029312	1894
1488118029379	1914
1488118029548	1945
1488118029642	1947
1488118029741	1925
1488118029836	1846
1488118029932	1780
1488118030029	1605
1488118030122	1434
1488118030220	2284
1488118030278	4497
1488118030420	5854
1488118030481	5371
1488118030623	5545
1488118030672	5545
1488118030703	5777
1488118030815	5777
1488118030933	5707
1488118031033	5707
1488118031134	5692
1488118031234	5692
1488118031335	5639
1488118031436	5576
1488118031538	5822
1488118031599	5822
1488118031714	6988
1488118031842	4365
1488118031885	1678
