"TimeStamp" "BatteryLevel" "ACC_X" "ACC_Y" "ACC_Z" "ACC_G_X" "ACC_G_Y" "ACC_G_Z" "ROT_A" "ROT_B" "ROT_G" "mag"
"28" 1488117890182 100 0.526673793792725 -0.931562423706055 1.01001882553101 1.55054903030396 -9.82492923736572 -2.3162522315979 27.6499996185303 23.8700008392334 0.769999980926514 1.4715066640203
"29" 1488117890226 100 0.128457427024841 -0.385370254516602 0.679759502410889 1.91665089130402 -9.37507915496826 -2.47657155990601 17.2900009155273 24.2199993133545 9.44999980926514 0.791886686806851
"30" 1488117890282 100 0.483703255653381 -0.637548446655273 0.53232216835022 1.44047927856445 -9.78664493560791 -2.49092841148376 18.0599994659424 23.8700008392334 13.0200004577637 0.961147102310209
"31" 1488117890326 100 0.0998238325119019 0.751458168029785 0.322487831115723 1.79940271377563 -8.20977401733398 -2.62014079093933 -10.7799997329712 17.7800006866455 13.4400005340576 0.823803724836061
"32" 1488117890380 100 0.37465488910675 -0.637357711791992 0.736554622650146 1.43090796470642 -9.75792980194092 -2.02193522453308 17.8500003814697 11.6199998855591 2.30999994277954 1.04360138504106
"33" 1488117890426 100 0.433722019195557 0.119904518127441 0.279134035110474 1.26341032981873 -8.9706916809082 -2.40957236289978 4.61999988555908 9.80000019073486 5.94999980926514 0.529535355721882
"34" 1488117890480 100 0.220636487007141 -0.288843154907227 0.154393672943115 1.42133677005768 -9.45164966583252 -2.49571418762207 28.0699996948242 6.15999984741211 2.24000000953674 0.394902815614776
"35" 1488117890526 100 0.595731854438782 0.90599536895752 0.448938846588135 0.897308468818665 -8.03031253814697 -2.08893418312073 21.6299991607666 3.99000000953674 2.58999991416931 1.17357153124189
"36" 1488117890579 100 0.162647008895874 -0.109819412231445 0.713288903236389 1.28973150253296 -9.07358264923096 -1.64626204967499 56.9799995422363 9.44999980926514 -7.69999980926514 0.739794168864425
"37" 1488117890627 100 -0.0402512550354004 0.189711570739746 1.33059179782867 1.50269258022308 -8.72662353515625 -0.696311354637146 46.2000007629395 9.38000011444092 -12.25 1.34465057767935
"38" 1488117890680 100 -0.325082421302795 -1.14801216125488 1.32289826869965 1.86879432201385 -10.3513507843018 -0.373280316591263 34.5099983215332 6.72000026702881 -13.0200004577637 1.78147981531021
"39" 1488117890731 100 -0.0265265703201294 0.253115653991699 0.813293635845184 1.5768700838089 -8.88694381713867 -0.67956155538559 -18.5499992370605 2.73000001907349 -9.17000007629395 0.852184094744131
"40" 1488117890784 100 -0.555299401283264 -0.79292106628418 0.644892036914825 2.24446773529053 -10.1312112808228 -0.686740100383759 15.0500001907349 2.09999990463257 -7.63000011444092 1.16317108874789
"41" 1488117890832 100 -0.250899434089661 -0.22659969329834 0.339801967144012 2.00279259681702 -9.62154006958008 -0.906879723072052 -5.80999994277954 2.30999994277954 -1.19000005722046 0.479336336933008
"42" 1488117890880 100 0.0864192247390747 -0.43587589263916 0.558980226516724 1.64386916160583 -9.93978500366211 -0.547956347465515 5.03999996185303 -6.01999998092651 -0.0700000002980232 0.71408330734248
"43" 1488117890927 100 0.126563191413879 0.0647792816162109 0.221301794052124 1.57208442687988 -9.42293548583984 -0.830309391021729 0.140000000596046 -0.0700000002980232 4.40999984741211 0.263038173652167
"44" 1488117890980 100 0.191220641136169 -0.19511604309082 0.0794141888618469 1.45962178707123 -9.73160934448242 -0.95234340429306 12.8800001144409 0.420000016689301 4.55000019073486 0.284503457378872
"45" 1488117891027 100 -0.145647764205933 0.157845497131348 0.17072981595993 1.83290219306946 -9.339186668396 -0.818345308303833 12.460000038147 -0.769999980926514 3.64000010490417 0.274366802365995
"46" 1488117891083 100 0.145735144615173 0.25644588470459 0.509864211082458 1.50508546829224 -9.17647457122803 -0.351744920015335 14.5600004196167 -2.09999990463257 1.6800000667572 0.589037127777751
"47" 1488117891127 100 0.00173258781433105 0.463582038879395 0.605059921741486 1.64865481853485 -8.85344314575195 -0.105284191668034 14.1400003433228 -1.04999995231628 -4.90000009536743 0.762239343992373
"48" 1488117891180 100 -0.0732700824737549 -0.452265739440918 0.817128896713257 1.74197494983673 -9.88235759735107 0.311066955327988 2.02999997138977 -0.490000009536743 -2.38000011444092 0.93680971274938
"49" 1488117891227 100 0.276379108428955 -0.12061595916748 0.249794661998749 1.32323098182678 -9.58086204528809 -0.193818628787994 12.3900003433228 8.39999961853027 0.420000016689301 0.391575017518923
"50" 1488117891281 100 0.125390291213989 -0.025665283203125 0.263006269931793 1.44287216663361 -9.49232769012451 -0.114855483174324 -6.72000026702881 4.48000001907349 -0.560000002384186 0.292495692132484
"51" 1488117891326 100 -0.165769577026367 -0.229186058044434 -0.180103629827499 1.77547442913055 -9.75314521789551 -0.602991282939911 14.0699996948242 7.42000007629395 -1.82000005245209 0.335325393232436
"52" 1488117891379 100 0.0377533435821533 -0.0436077117919922 0.0435143709182739 1.56251323223114 -9.57846927642822 -0.368494689464569 -8.89000034332275 0.0700000002980232 -0.490000009536743 0.0722526674647981
"53" 1488117891427 100 0.0665736198425293 0.571933746337891 -0.281041085720062 1.51704955101013 -8.81994438171387 -0.763310432434082 -6.51000022888184 -0.699999988079071 -0.840000033378601 0.640721740634531
"54" 1488117891480 100 0.0953724384307861 -0.103330612182617 0.0910197198390961 1.46440756320953 -9.52104187011719 -0.368494689464569 -8.89000034332275 0.629999995231628 -4.13000011444092 0.167504348677448
"55" 1488117891527 100 0.00355625152587891 -0.304718017578125 -0.0343826413154602 1.55533468723297 -9.79860877990723 -0.502492725849152 -10.710000038147 -1.25999999046326 0.349999994039536 0.306672273258417
"56" 1488117891581 100 0.0755866765975952 0.294132232666016 -0.155761361122131 1.46440756320953 -9.12622547149658 -0.662811815738678 -0.21000000834465 -1.25999999046326 -0.490000009536743 0.34130443535176
"57" 1488117891627 100 -0.0199294090270996 0.0304803848266602 -0.115037858486176 1.564906001091 -9.38225746154785 -0.650847792625427 -6.78999996185303 -2.87000012397766 -1.75 0.120664593350477
"58" 1488117891681 100 -0.0886853933334351 -0.613062858581543 -0.143715262413025 1.65583336353302 -10.17906665802 -0.71545398235321 7.90999984741211 2.30999994277954 -0.280000001192093 0.635897196261568
"59" 1488117891727 100 0.181733846664429 0.325023651123047 -0.0135165452957153 1.3399806022644 -9.15972423553467 -0.588634371757507 -4.05999994277954 -2.24000000953674 1.04999995231628 0.372626168981108
"60" 1488117891780 100 0.0362741947174072 -0.295116424560547 -0.121840238571167 1.47637164592743 -9.8536434173584 -0.727418124675751 9.23999977111816 3.28999996185303 -2.51999998092651 0.321332483547612
"61" 1488117891828 100 0.0634759664535522 0.160158157348633 -0.242955803871155 1.43330085277557 -9.35832977294922 -0.909272611141205 0.840000033378601 0.490000009536743 2.09999990463257 0.297837802028555
"62" 1488117891881 100 0.0316382646560669 0.0419855117797852 -0.108223021030426 1.45722901821136 -9.4660062789917 -0.801595568656921 5.25 -1.75 -2.30999994277954 0.120316188731234
"63" 1488117891928 100 0.113366603851318 0.207785606384277 -0.0904070138931274 1.34715902805328 -9.24825954437256 -0.806381285190582 -1.04999995231628 -3.3600001335144 -0.840000033378601 0.253377728402351
"64" 1488117891981 100 0.0466653108596802 -0.216623306274414 0.15547114610672 1.40219402313232 -9.7268238067627 -0.521635353565216 0.349999994039536 -5.94999980926514 -1.61000001430511 0.270692787732932
"65" 1488117892027 100 0.110073924064636 0.561777114868164 0.091834545135498 1.31126689910889 -8.80797958374023 -0.562313318252563 -4.19999980926514 -6.78999996185303 0.699999988079071 0.579778732991155
"66" 1488117892081 100 -0.164622902870178 0.00722694396972656 0.38740599155426 1.62711942195892 -9.36072254180908 -0.169890388846397 -2.30999994277954 -3.3600001335144 -1.12000000476837 0.42099445502368
"67" 1488117892128 100 -0.0340712070465088 0.348433494567871 -0.43472158908844 1.50508546829224 -8.93240737915039 -1.10069835186005 -24.1499996185303 -5.1100001335144 -4.13000011444092 0.558166290012182
"68" 1488117892181 100 -0.327795386314392 0.163891792297363 -1.38913369178772 1.88075852394104 -9.07597637176514 -2.40239381790161 -52.7799987792969 -17.1499996185303 -1.61000001430511 1.43666375625308
"69" 1488117892236 100 0.513038158416748 0.245968818664551 -0.961994886398315 0.911665439605713 -8.93240737915039 -2.21575379371643 -40.5999984741211 -18.7600002288818 -9.44999980926514 1.11765064899699
"70" 1488117892290 100 -0.759181261062622 -0.838837623596191 -0.562855958938599 2.37368011474609 -10.2269239425659 -1.95732879638672 -127.959999084473 -12.25 -20.5799999237061 1.26365010047158
"71" 1488117892350 100 -2.01432466506958 2.43577098846436 -0.34308648109436 4.13240480422974 -6.3433723449707 -1.82333087921143 -299.179992675781 -36.189998626709 -47.5299987792969 3.17933837426311
